Bar Name,Brand Name,Date,Daily Consumption (ml),Year,Month,Weekday,DayOfWeek,Rolling_7d
Johnson's Bar,Yellow Tail,2023-06-04,589.86,2023,6,Sunday,6,332.5857142857143
Johnson's Bar,Yellow Tail,2023-06-10,178.12,2023,6,Saturday,5,302.7085714285714
Johnson's Bar,Yellow Tail,2023-06-11,257.52,2023,6,Sunday,6,312.69571428571425
Johnson's Bar,Yellow Tail,2023-06-12,135.58,2023,6,Monday,0,283.4271428571429
Johnson's Bar,Yellow Tail,2023-07-06,246.66,2023,7,Thursday,3,298.2
Johnson's Bar,Yellow Tail,2023-07-07,302.65,2023,7,Friday,4,326.2514285714286
Johnson's Bar,Yellow Tail,2023-07-12,112.53,2023,7,Wednesday,2,260.4171428571429
Johnson's Bar,Yellow Tail,2023-08-01,148.86,2023,8,Tuesday,1,197.41714285714286
Johnson's Bar,Yellow Tail,2023-09-02,366.12,2023,9,Saturday,5,224.27428571428572
Johnson's Bar,Yellow Tail,2023-09-05,383.9,2023,9,Tuesday,1,242.32857142857145
Johnson's Bar,Yellow Tail,2023-09-07,593.77,2023,9,Thursday,3,307.78428571428566
Johnson's Bar,Yellow Tail,2023-10-04,278.29,2023,10,Wednesday,2,312.30285714285714
Johnson's Bar,Yellow Tail,2023-10-11,240.83,2023,10,Wednesday,2,303.4714285714286
Johnson's Bar,Yellow Tail,2023-11-01,255.67,2023,11,Wednesday,2,323.92
Johnson's Bar,Yellow Tail,2023-11-07,161.33,2023,11,Tuesday,1,325.70142857142855
Johnson's Bar,Yellow Tail,2023-11-10,388.88,2023,11,Friday,4,328.95285714285717
Johnson's Bar,Yellow Tail,2023-12-01,413.25,2023,12,Friday,4,333.1457142857143
Johnson's Bar,Yellow Tail,2023-12-04,294.0,2023,12,Monday,0,290.32142857142856
Johnson's Bar,Yellow Tail,2023-12-05,108.32,2023,12,Tuesday,1,266.04
Johnson's Bar,Yellow Tail,2023-12-08,207.15,2023,12,Friday,4,261.2285714285714
Johnson's Bar,Yellow Tail,2023-12-12,554.41,2023,12,Tuesday,1,303.9057142857143
Smith's Bar,Absolut,2023-01-04,387.5,2023,1,Wednesday,2,387.5
Smith's Bar,Absolut,2023-01-08,433.78,2023,1,Sunday,6,410.64
Smith's Bar,Absolut,2023-02-05,349.56,2023,2,Sunday,6,390.28
Smith's Bar,Absolut,2023-02-07,327.67,2023,2,Tuesday,1,374.6275
Smith's Bar,Absolut,2023-02-09,534.26,2023,2,Thursday,3,406.554
Smith's Bar,Absolut,2023-04-09,175.74,2023,4,Sunday,6,368.08500000000004
Smith's Bar,Absolut,2023-05-07,281.58,2023,5,Sunday,6,355.7271428571429
Smith's Bar,Absolut,2023-05-12,392.07,2023,5,Friday,4,356.38
Smith's Bar,Absolut,2023-06-03,453.63,2023,6,Saturday,5,359.21571428571434
Smith's Bar,Absolut,2023-06-05,493.98,2023,6,Monday,0,379.84714285714284
Smith's Bar,Absolut,2023-06-09,91.81,2023,6,Friday,4,346.15285714285716
Smith's Bar,Absolut,2023-07-01,584.39,2023,7,Saturday,5,353.3142857142857
Smith's Bar,Absolut,2023-07-11,126.33,2023,7,Tuesday,1,346.25571428571436
Smith's Bar,Absolut,2023-07-12,545.16,2023,7,Wednesday,2,383.90999999999997
Smith's Bar,Absolut,2023-08-02,594.0,2023,8,Wednesday,2,412.75714285714287
Smith's Bar,Absolut,2023-08-04,519.73,2023,8,Friday,4,422.2
Smith's Bar,Absolut,2023-09-04,0.0,2023,9,Monday,0,351.63142857142856
Smith's Bar,Absolut,2023-09-06,586.59,2023,9,Wednesday,2,422.31428571428575
Smith's Bar,Absolut,2023-09-07,177.13,2023,9,Thursday,3,364.1342857142858
Smith's Bar,Absolut,2023-10-04,331.09,2023,10,Wednesday,2,393.38571428571424
Smith's Bar,Absolut,2023-10-06,360.42,2023,10,Friday,4,366.9942857142857
Smith's Bar,Absolut,2023-10-07,584.68,2023,10,Saturday,5,365.66285714285715
Smith's Bar,Absolut,2023-10-10,335.72,2023,10,Tuesday,1,339.3757142857143
Smith's Bar,Absolut,2023-11-02,280.97,2023,11,Thursday,3,379.5142857142857
Smith's Bar,Absolut,2023-11-03,212.94,2023,11,Friday,4,326.13571428571424
Smith's Bar,Absolut,2023-11-05,160.64,2023,11,Sunday,6,323.7799999999999
Smith's Bar,Absolut,2023-11-06,157.02,2023,11,Monday,0,298.91285714285715
Smith's Bar,Absolut,2023-11-07,210.08,2023,11,Tuesday,1,277.43571428571425
Smith's Bar,Absolut,2023-11-11,491.48,2023,11,Saturday,5,264.12142857142857
Smith's Bar,Absolut,2023-11-12,156.61,2023,11,Sunday,6,238.53428571428574
Smith's Bar,Absolut,2023-12-07,153.07,2023,12,Thursday,3,220.26285714285714
Smith's Bar,Absolut,2023-12-10,147.69,2023,12,Sunday,6,210.9414285714286
Smith's Bar,Bacardi,2023-01-11,169.28,2023,1,Wednesday,2,169.28
Smith's Bar,Bacardi,2023-02-08,449.01,2023,2,Wednesday,2,309.145
Smith's Bar,Bacardi,2023-02-10,421.15,2023,2,Friday,4,346.48
Smith's Bar,Bacardi,2023-04-06,162.81,2023,4,Thursday,3,300.5625
Smith's Bar,Bacardi,2023-04-08,579.58,2023,4,Saturday,5,356.366
Smith's Bar,Bacardi,2023-05-03,0.0,2023,5,Wednesday,2,296.97166666666664
Smith's Bar,Bacardi,2023-05-08,0.0,2023,5,Monday,0,254.54714285714286
Smith's Bar,Bacardi,2023-05-09,0.0,2023,5,Tuesday,1,230.3642857142857
Smith's Bar,Bacardi,2023-05-11,452.49,2023,5,Thursday,3,230.86142857142858
Smith's Bar,Bacardi,2023-06-01,0.0,2023,6,Thursday,3,170.69714285714286
Smith's Bar,Bacardi,2023-06-05,391.72,2023,6,Monday,0,203.39857142857142
Smith's Bar,Bacardi,2023-06-11,375.72,2023,6,Sunday,6,174.2757142857143
Smith's Bar,Bacardi,2023-06-12,260.8,2023,6,Monday,0,211.53285714285715
Smith's Bar,Bacardi,2023-07-05,341.99,2023,7,Wednesday,2,260.3885714285714
Smith's Bar,Bacardi,2023-10-04,517.33,2023,10,Wednesday,2,334.29285714285714
Smith's Bar,Bacardi,2023-10-10,334.34,2023,10,Tuesday,1,317.4142857142857
Smith's Bar,Bacardi,2023-11-01,107.39,2023,11,Wednesday,2,332.7557142857143
Smith's Bar,Bacardi,2023-11-02,454.3,2023,11,Thursday,3,341.69571428571425
Smith's Bar,Bacardi,2023-12-07,176.2,2023,12,Thursday,3,313.1928571428571
Smith's Bar,Barefoot,2023-01-07,547.18,2023,1,Saturday,5,547.18
Smith's Bar,Barefoot,2023-01-08,514.55,2023,1,Sunday,6,530.865
Smith's Bar,Barefoot,2023-01-10,539.08,2023,1,Tuesday,1,533.6033333333334
Smith's Bar,Barefoot,2023-02-02,39.49,2023,2,Thursday,3,410.075
Smith's Bar,Barefoot,2023-02-11,0.0,2023,2,Saturday,5,328.06
Smith's Bar,Barefoot,2023-03-06,385.98,2023,3,Monday,0,337.7133333333333
Smith's Bar,Barefoot,2023-03-10,288.6,2023,3,Friday,4,330.69714285714286
Smith's Bar,Barefoot,2023-03-11,301.96,2023,3,Saturday,5,295.66571428571433
Smith's Bar,Barefoot,2023-05-02,396.32,2023,5,Tuesday,1,278.7757142857143
Smith's Bar,Barefoot,2023-05-08,483.8,2023,5,Monday,0,270.87857142857143
Smith's Bar,Barefoot,2023-05-10,295.3,2023,5,Wednesday,2,307.42285714285714
Smith's Bar,Barefoot,2023-06-07,361.15,2023,6,Wednesday,2,359.0157142857143
Smith's Bar,Barefoot,2023-06-10,249.91,2023,6,Saturday,5,339.57714285714286
Smith's Bar,Barefoot,2023-07-05,125.66,2023,7,Wednesday,2,316.3
Smith's Bar,Barefoot,2023-08-12,0.0,2023,8,Saturday,5,273.16285714285715
Smith's Bar,Barefoot,2023-09-06,0.0,2023,9,Wednesday,2,216.5457142857143
Smith's Bar,Barefoot,2023-09-07,390.13,2023,9,Thursday,3,203.16428571428568
Smith's Bar,Barefoot,2023-09-10,489.97,2023,9,Sunday,6,230.9742857142857
Smith's Bar,Barefoot,2023-09-12,262.39,2023,9,Tuesday,1,216.86571428571432
Smith's Bar,Barefoot,2023-10-01,484.19,2023,10,Sunday,6,250.33428571428573
Smith's Bar,Barefoot,2023-10-03,173.24,2023,10,Tuesday,1,257.13142857142856
Smith's Bar,Barefoot,2023-11-08,545.78,2023,11,Wednesday,2,335.09999999999997
Smith's Bar,Barefoot,2023-11-10,107.6,2023,11,Friday,4,350.47142857142853
Smith's Bar,Barefoot,2023-12-03,249.8,2023,12,Sunday,6,330.4242857142857
Smith's Bar,Barefoot,2023-12-06,534.38,2023,12,Wednesday,2,336.7685714285714
Smith's Bar,Budweiser,2023-01-03,345.15,2023,1,Tuesday,1,345.15
Smith's Bar,Budweiser,2023-02-06,450.54,2023,2,Monday,0,397.845
Smith's Bar,Budweiser,2023-03-03,533.2,2023,3,Friday,4,442.96333333333337
Smith's Bar,Budweiser,2023-03-07,370.58,2023,3,Tuesday,1,424.8675
Smith's Bar,Budweiser,2023-03-08,0.0,2023,3,Wednesday,2,339.894
Smith's Bar,Budweiser,2023-03-10,375.37,2023,3,Friday,4,345.8066666666667
Smith's Bar,Budweiser,2023-04-04,164.65,2023,4,Tuesday,1,319.9271428571429
Smith's Bar,Budweiser,2023-04-09,527.65,2023,4,Sunday,6,345.9985714285714
Smith's Bar,Budweiser,2023-07-09,379.92,2023,7,Sunday,6,335.90999999999997
Smith's Bar,Budweiser,2023-07-11,495.32,2023,7,Tuesday,1,330.4985714285714
Smith's Bar,Budweiser,2023-08-08,384.58,2023,8,Tuesday,1,332.49857142857144
Smith's Bar,Budweiser,2023-08-10,300.57,2023,8,Thursday,3,375.4371428571429
Smith's Bar,Budweiser,2023-08-12,111.32,2023,8,Saturday,5,337.71571428571434
Smith's Bar,Budweiser,2023-09-01,425.42,2023,9,Friday,4,374.96857142857147
Smith's Bar,Budweiser,2023-09-04,0.0,2023,9,Monday,0,299.59000000000003
Smith's Bar,Budweiser,2023-10-05,288.7,2023,10,Thursday,3,286.5585714285714
Smith's Bar,Budweiser,2023-10-07,155.45,2023,10,Saturday,5,238.00571428571428
Smith's Bar,Budweiser,2023-11-09,374.15,2023,11,Thursday,3,236.5157142857143
Smith's Bar,Budweiser,2023-12-06,442.91,2023,12,Wednesday,2,256.84999999999997
Smith's Bar,Captain Morgan,2023-01-01,0.0,2023,1,Sunday,6,0.0
Smith's Bar,Captain Morgan,2023-01-09,143.65,2023,1,Monday,0,71.825
Smith's Bar,Captain Morgan,2023-01-10,297.1,2023,1,Tuesday,1,146.91666666666666
Smith's Bar,Captain Morgan,2023-02-04,479.19,2023,2,Saturday,5,229.985
Smith's Bar,Captain Morgan,2023-02-05,478.26,2023,2,Sunday,6,279.64
Smith's Bar,Captain Morgan,2023-03-03,263.42,2023,3,Friday,4,276.93666666666667
Smith's Bar,Captain Morgan,2023-03-10,516.52,2023,3,Friday,4,311.16285714285715
Smith's Bar,Captain Morgan,2023-03-11,281.01,2023,3,Saturday,5,351.3071428571429
Smith's Bar,Captain Morgan,2023-04-03,471.63,2023,4,Monday,0,398.1614285714286
Smith's Bar,Captain Morgan,2023-04-04,524.95,2023,4,Tuesday,1,430.7114285714286
Smith's Bar,Captain Morgan,2023-04-07,581.71,2023,4,Friday,4,445.35714285714283
Smith's Bar,Captain Morgan,2023-05-02,354.54,2023,5,Tuesday,1,427.6828571428572
Smith's Bar,Captain Morgan,2023-06-07,395.19,2023,6,Wednesday,2,446.50714285714287
Smith's Bar,Captain Morgan,2023-06-10,106.09,2023,6,Saturday,5,387.87428571428575
Smith's Bar,Captain Morgan,2023-07-01,129.77,2023,7,Saturday,5,366.2685714285714
Smith's Bar,Captain Morgan,2023-07-04,0.0,2023,7,Tuesday,1,298.89285714285717
Smith's Bar,Captain Morgan,2023-07-11,151.32,2023,7,Tuesday,1,245.5171428571429
Smith's Bar,Captain Morgan,2023-08-02,331.49,2023,8,Wednesday,2,209.77142857142857
Smith's Bar,Captain Morgan,2023-08-09,211.6,2023,8,Wednesday,2,189.35142857142858
Smith's Bar,Captain Morgan,2023-09-03,274.17,2023,9,Sunday,6,172.06285714285715
Smith's Bar,Captain Morgan,2023-09-05,301.07,2023,9,Tuesday,1,199.91714285714286
Smith's Bar,Captain Morgan,2023-09-11,577.47,2023,9,Monday,0,263.87428571428575
Smith's Bar,Captain Morgan,2023-11-04,0.0,2023,11,Saturday,5,263.8742857142857
Smith's Bar,Captain Morgan,2023-11-08,0.0,2023,11,Wednesday,2,242.25714285714284
Smith's Bar,Captain Morgan,2023-11-10,0.0,2023,11,Friday,4,194.90142857142857
Smith's Bar,Captain Morgan,2023-11-12,477.53,2023,11,Sunday,6,232.89142857142858
Smith's Bar,Captain Morgan,2023-12-11,186.65,2023,12,Monday,0,220.38857142857142
Smith's Bar,Captain Morgan,2024-01-01,508.91,2024,1,Monday,0,250.07999999999998
Smith's Bar,Coors,2023-01-10,583.52,2023,1,Tuesday,1,583.52
Smith's Bar,Coors,2023-01-11,212.59,2023,1,Wednesday,2,398.055
Smith's Bar,Coors,2023-01-12,205.42,2023,1,Thursday,3,333.8433333333333
Smith's Bar,Coors,2023-02-01,314.89,2023,2,Wednesday,2,329.105
Smith's Bar,Coors,2023-03-04,228.44,2023,3,Saturday,5,308.972
Smith's Bar,Coors,2023-03-05,486.26,2023,3,Sunday,6,338.52
Smith's Bar,Coors,2023-04-01,484.9,2023,4,Saturday,5,359.43142857142857
Smith's Bar,Coors,2023-04-07,145.47,2023,4,Friday,4,296.8528571428571
Smith's Bar,Coors,2023-05-02,464.75,2023,5,Tuesday,1,332.8757142857143
Smith's Bar,Coors,2023-05-06,364.26,2023,5,Saturday,5,355.5671428571428
Smith's Bar,Coors,2023-05-10,272.14,2023,5,Wednesday,2,349.46000000000004
Smith's Bar,Coors,2023-05-12,186.66,2023,5,Friday,4,343.49142857142857
Smith's Bar,Coors,2023-06-01,0.0,2023,6,Thursday,3,274.0257142857143
Smith's Bar,Coors,2023-06-06,0.0,2023,6,Tuesday,1,204.75428571428571
Smith's Bar,Coors,2023-06-11,505.15,2023,6,Sunday,6,256.1371428571428
Smith's Bar,Coors,2023-07-02,116.82,2023,7,Sunday,6,206.43285714285713
Smith's Bar,Coors,2023-07-06,465.21,2023,7,Thursday,3,220.8542857142857
Smith's Bar,Coors,2023-08-01,515.45,2023,8,Tuesday,1,255.61285714285714
Smith's Bar,Coors,2023-08-02,236.81,2023,8,Wednesday,2,262.77714285714285
Smith's Bar,Coors,2023-11-04,420.04,2023,11,Saturday,5,322.78285714285715
Smith's Bar,Coors,2023-12-03,283.46,2023,12,Sunday,6,363.27714285714285
Smith's Bar,Coors,2023-12-07,207.4,2023,12,Thursday,3,320.74142857142857
Smith's Bar,Grey Goose,2023-01-02,212.64,2023,1,Monday,0,212.64
Smith's Bar,Grey Goose,2023-01-06,450.58,2023,1,Friday,4,331.61
Smith's Bar,Grey Goose,2023-01-09,371.75,2023,1,Monday,0,344.99
Smith's Bar,Grey Goose,2023-01-10,295.39,2023,1,Tuesday,1,332.59
Smith's Bar,Grey Goose,2023-01-12,483.52,2023,1,Thursday,3,362.77599999999995
Smith's Bar,Grey Goose,2023-02-08,355.02,2023,2,Wednesday,2,361.48333333333335
Smith's Bar,Grey Goose,2023-02-10,420.19,2023,2,Friday,4,369.87
Smith's Bar,Grey Goose,2023-02-11,194.75,2023,2,Saturday,5,367.3142857142857
Smith's Bar,Grey Goose,2023-03-12,538.48,2023,3,Sunday,6,379.8714285714286
Smith's Bar,Grey Goose,2023-04-12,128.85,2023,4,Wednesday,2,345.17142857142863
Smith's Bar,Grey Goose,2023-05-03,272.88,2023,5,Wednesday,2,341.95571428571424
Smith's Bar,Grey Goose,2023-05-04,379.46,2023,5,Thursday,3,327.09000000000003
Smith's Bar,Grey Goose,2023-05-10,196.7,2023,5,Wednesday,2,304.47285714285715
Smith's Bar,Grey Goose,2023-06-10,222.12,2023,6,Saturday,5,276.1771428571429
Smith's Bar,Grey Goose,2023-07-02,112.92,2023,7,Sunday,6,264.4871428571429
Smith's Bar,Grey Goose,2023-07-07,203.51,2023,7,Friday,4,216.6342857142857
Smith's Bar,Grey Goose,2023-08-01,583.37,2023,8,Tuesday,1,281.5657142857143
Smith's Bar,Grey Goose,2023-08-05,590.65,2023,8,Saturday,5,326.9614285714286
Smith's Bar,Grey Goose,2023-08-08,301.73,2023,8,Tuesday,1,315.85714285714283
Smith's Bar,Grey Goose,2023-09-03,112.56,2023,9,Sunday,6,303.83714285714285
Smith's Bar,Grey Goose,2023-09-08,476.32,2023,9,Friday,4,340.15142857142854
Smith's Bar,Grey Goose,2023-09-11,450.11,2023,9,Monday,0,388.32142857142856
Smith's Bar,Grey Goose,2023-10-02,260.09,2023,10,Monday,0,396.4042857142857
Smith's Bar,Grey Goose,2023-10-08,436.21,2023,10,Sunday,6,375.38142857142856
Smith's Bar,Grey Goose,2023-10-09,191.01,2023,10,Monday,0,318.29
Smith's Bar,Grey Goose,2023-12-02,400.22,2023,12,Saturday,5,332.36
Smith's Bar,Grey Goose,2023-12-04,585.47,2023,12,Monday,0,399.91857142857145
Smith's Bar,Grey Goose,2023-12-08,526.05,2023,12,Friday,4,407.0228571428571
Smith's Bar,Grey Goose,2023-12-09,477.61,2023,12,Saturday,5,410.95142857142855
Smith's Bar,Grey Goose,2023-12-12,158.77,2023,12,Tuesday,1,396.4771428571429
Smith's Bar,Grey Goose,2024-01-01,176.29,2024,1,Monday,0,359.3457142857143
Smith's Bar,Heineken,2023-01-08,117.53,2023,1,Sunday,6,117.53
Smith's Bar,Heineken,2023-01-09,312.29,2023,1,Monday,0,214.91000000000003
Smith's Bar,Heineken,2023-02-05,306.59,2023,2,Sunday,6,245.47
Smith's Bar,Heineken,2023-02-09,421.56,2023,2,Thursday,3,289.4925
Smith's Bar,Heineken,2023-03-02,445.26,2023,3,Thursday,3,320.646
Smith's Bar,Heineken,2023-04-03,193.59,2023,4,Monday,0,299.46999999999997
Smith's Bar,Heineken,2023-04-11,260.92,2023,4,Tuesday,1,293.9628571428571
Smith's Bar,Heineken,2023-07-04,0.0,2023,7,Tuesday,1,277.17285714285714
Smith's Bar,Heineken,2023-07-10,303.6,2023,7,Monday,0,275.93142857142857
Smith's Bar,Heineken,2023-08-04,216.07,2023,8,Friday,4,263.0
Smith's Bar,Heineken,2023-08-11,154.04,2023,8,Friday,4,224.78285714285715
Smith's Bar,Heineken,2023-09-05,310.62,2023,9,Tuesday,1,205.54857142857145
Smith's Bar,Heineken,2023-10-09,110.87,2023,10,Monday,0,193.73142857142858
Smith's Bar,Heineken,2023-11-01,391.91,2023,11,Wednesday,2,212.44428571428574
Smith's Bar,Heineken,2023-11-06,425.12,2023,11,Monday,0,273.17571428571426
Smith's Bar,Heineken,2023-11-08,363.32,2023,11,Wednesday,2,281.7071428571429
Smith's Bar,Heineken,2023-12-05,583.95,2023,12,Tuesday,1,334.26142857142855
Smith's Bar,Jack Daniels,2023-01-02,366.87,2023,1,Monday,0,366.87
Smith's Bar,Jack Daniels,2023-01-07,322.87,2023,1,Saturday,5,344.87
Smith's Bar,Jack Daniels,2023-03-01,394.38,2023,3,Wednesday,2,361.3733333333333
Smith's Bar,Jack Daniels,2023-03-08,0.0,2023,3,Wednesday,2,271.03
Smith's Bar,Jack Daniels,2023-03-12,193.65,2023,3,Sunday,6,255.554
Smith's Bar,Jack Daniels,2023-04-01,219.8,2023,4,Saturday,5,249.595
Smith's Bar,Jack Daniels,2023-05-01,568.66,2023,5,Monday,0,295.17571428571426
Smith's Bar,Jack Daniels,2023-05-03,208.82,2023,5,Wednesday,2,272.59714285714284
Smith's Bar,Jack Daniels,2023-05-05,140.26,2023,5,Friday,4,246.51
Smith's Bar,Jack Daniels,2023-05-06,287.16,2023,5,Saturday,5,231.19285714285715
Smith's Bar,Jack Daniels,2023-06-03,200.24,2023,6,Saturday,5,259.7985714285714
Smith's Bar,Jack Daniels,2023-06-06,322.42,2023,6,Tuesday,1,278.19428571428574
Smith's Bar,Jack Daniels,2023-06-07,290.59,2023,6,Wednesday,2,288.3071428571429
Smith's Bar,Jack Daniels,2023-06-10,240.06,2023,6,Saturday,5,241.3642857142857
Smith's Bar,Jack Daniels,2023-06-11,166.24,2023,6,Sunday,6,235.28142857142856
Smith's Bar,Jack Daniels,2023-06-12,498.22,2023,6,Monday,0,286.41857142857145
Smith's Bar,Jack Daniels,2023-07-08,364.07,2023,7,Saturday,5,297.4057142857143
Smith's Bar,Jack Daniels,2023-08-03,475.16,2023,8,Thursday,3,336.68
Smith's Bar,Jack Daniels,2023-08-04,164.12,2023,8,Friday,4,314.0657142857143
Smith's Bar,Jack Daniels,2023-08-05,441.88,2023,8,Saturday,5,335.67857142857144
Smith's Bar,Jack Daniels,2023-09-02,335.02,2023,9,Saturday,5,349.2442857142857
Smith's Bar,Jack Daniels,2023-11-07,591.45,2023,11,Tuesday,1,409.98857142857145
Smith's Bar,Jack Daniels,2023-11-09,219.1,2023,11,Thursday,3,370.11428571428576
Smith's Bar,Jack Daniels,2023-12-02,189.47,2023,12,Saturday,5,345.1714285714285
Smith's Bar,Jack Daniels,2023-12-04,460.69,2023,12,Monday,0,343.1042857142857
Smith's Bar,Jack Daniels,2023-12-09,543.65,2023,12,Saturday,5,397.3228571428572
Smith's Bar,Jameson,2023-02-02,324.49,2023,2,Thursday,3,324.49
Smith's Bar,Jameson,2023-02-12,263.79,2023,2,Sunday,6,294.14
Smith's Bar,Jameson,2023-03-05,424.15,2023,3,Sunday,6,337.4766666666667
Smith's Bar,Jameson,2023-03-06,401.13,2023,3,Monday,0,353.39
Smith's Bar,Jameson,2023-03-10,0.0,2023,3,Friday,4,282.712
Smith's Bar,Jameson,2023-03-11,0.0,2023,3,Saturday,5,235.59333333333333
Smith's Bar,Jameson,2023-04-04,0.0,2023,4,Tuesday,1,201.93714285714285
Smith's Bar,Jameson,2023-04-05,0.0,2023,4,Wednesday,2,155.58142857142857
Smith's Bar,Jameson,2023-04-06,0.0,2023,4,Thursday,3,117.89714285714285
Smith's Bar,Jameson,2023-04-07,0.0,2023,4,Friday,4,57.30428571428571
Smith's Bar,Jameson,2023-04-08,202.86,2023,4,Saturday,5,28.98
Smith's Bar,Jameson,2023-04-09,170.53,2023,4,Sunday,6,53.34142857142857
Smith's Bar,Jameson,2023-04-10,217.94,2023,4,Monday,0,84.47571428571429
Smith's Bar,Jameson,2023-04-11,425.03,2023,4,Tuesday,1,145.1942857142857
Smith's Bar,Jameson,2023-05-04,138.59,2023,5,Thursday,3,164.99285714285716
Smith's Bar,Jameson,2023-06-01,103.69,2023,6,Thursday,3,179.8057142857143
Smith's Bar,Jameson,2023-07-06,567.61,2023,7,Thursday,3,260.89285714285717
Smith's Bar,Jameson,2023-07-11,183.67,2023,7,Tuesday,1,258.15142857142854
Smith's Bar,Jameson,2023-08-08,166.08,2023,8,Tuesday,1,257.5157142857143
Smith's Bar,Jameson,2023-08-10,356.31,2023,8,Thursday,3,277.28285714285715
Smith's Bar,Jameson,2023-08-11,196.42,2023,8,Friday,4,244.6242857142857
Smith's Bar,Jameson,2023-08-12,420.55,2023,8,Saturday,5,284.9042857142857
Smith's Bar,Jameson,2023-09-12,0.0,2023,9,Tuesday,1,270.09142857142854
Smith's Bar,Jameson,2023-10-12,190.1,2023,10,Thursday,3,216.16142857142856
Smith's Bar,Jameson,2023-11-08,201.28,2023,11,Wednesday,2,218.67714285714283
Smith's Bar,Jameson,2023-12-05,114.28,2023,12,Tuesday,1,211.27714285714288
Smith's Bar,Jameson,2023-12-08,213.17,2023,12,Friday,4,190.82857142857142
Smith's Bar,Jameson,2023-12-12,595.63,2023,12,Tuesday,1,247.85857142857142
Smith's Bar,Jim Beam,2023-01-03,508.02,2023,1,Tuesday,1,508.02
Smith's Bar,Jim Beam,2023-01-06,365.41,2023,1,Friday,4,436.71500000000003
Smith's Bar,Jim Beam,2023-01-09,275.39,2023,1,Monday,0,382.94
Smith's Bar,Jim Beam,2023-01-11,487.92,2023,1,Wednesday,2,409.185
Smith's Bar,Jim Beam,2023-02-06,236.1,2023,2,Monday,0,374.568
Smith's Bar,Jim Beam,2023-02-09,499.14,2023,2,Thursday,3,395.33
Smith's Bar,Jim Beam,2023-03-02,117.45,2023,3,Thursday,3,355.6328571428571
Smith's Bar,Jim Beam,2023-03-09,169.78,2023,3,Thursday,3,307.3128571428571
Smith's Bar,Jim Beam,2023-04-03,112.3,2023,4,Monday,0,271.1542857142857
Smith's Bar,Jim Beam,2023-04-12,480.38,2023,4,Wednesday,2,300.43857142857144
Smith's Bar,Jim Beam,2023-05-09,172.34,2023,5,Tuesday,1,255.3557142857143
Smith's Bar,Jim Beam,2023-06-02,220.11,2023,6,Friday,4,253.0714285714286
Smith's Bar,Jim Beam,2023-06-04,201.22,2023,6,Sunday,6,210.51142857142855
Smith's Bar,Jim Beam,2023-06-05,470.1,2023,6,Monday,0,260.89
Smith's Bar,Jim Beam,2023-07-02,562.92,2023,7,Sunday,6,317.05285714285714
Smith's Bar,Jim Beam,2023-07-03,111.92,2023,7,Monday,0,316.9985714285714
Smith's Bar,Jim Beam,2023-08-06,245.88,2023,8,Sunday,6,283.49857142857144
Smith's Bar,Jim Beam,2023-08-07,461.58,2023,8,Monday,0,324.81857142857143
Smith's Bar,Jim Beam,2023-09-01,190.55,2023,9,Friday,4,320.5957142857143
Smith's Bar,Jim Beam,2023-09-09,345.55,2023,9,Saturday,5,341.2142857142857
Smith's Bar,Jim Beam,2023-10-01,183.74,2023,10,Sunday,6,300.30571428571426
Smith's Bar,Jim Beam,2023-10-03,201.17,2023,10,Tuesday,1,248.62714285714284
Smith's Bar,Jim Beam,2023-10-05,374.47,2023,10,Thursday,3,286.13428571428574
Smith's Bar,Jim Beam,2023-10-06,334.6,2023,10,Friday,4,298.8085714285714
Smith's Bar,Jim Beam,2023-11-02,156.77,2023,11,Thursday,3,255.26428571428573
Smith's Bar,Jim Beam,2023-11-04,492.54,2023,11,Saturday,5,298.4057142857143
Smith's Bar,Jim Beam,2023-11-05,338.99,2023,11,Sunday,6,297.4685714285714
Smith's Bar,Jim Beam,2023-11-11,516.67,2023,11,Saturday,5,345.03000000000003
Smith's Bar,Jim Beam,2023-12-11,426.82,2023,12,Monday,0,377.2657142857143
Smith's Bar,Malibu,2023-01-04,147.19,2023,1,Wednesday,2,147.19
Smith's Bar,Malibu,2023-01-12,120.9,2023,1,Thursday,3,134.04500000000002
Smith's Bar,Malibu,2023-02-02,335.03,2023,2,Thursday,3,201.04
Smith's Bar,Malibu,2023-02-03,251.24,2023,2,Friday,4,213.59
Smith's Bar,Malibu,2023-02-11,234.49,2023,2,Saturday,5,217.76999999999998
Smith's Bar,Malibu,2023-02-12,293.04,2023,2,Sunday,6,230.31500000000003
Smith's Bar,Malibu,2023-03-12,562.55,2023,3,Sunday,6,277.77714285714285
Smith's Bar,Malibu,2023-04-11,566.79,2023,4,Tuesday,1,337.71999999999997
Smith's Bar,Malibu,2023-05-10,405.88,2023,5,Wednesday,2,378.43142857142857
Smith's Bar,Malibu,2023-06-02,288.05,2023,6,Friday,4,371.71999999999997
Smith's Bar,Malibu,2023-06-04,256.79,2023,6,Sunday,6,372.5128571428572
Smith's Bar,Malibu,2023-07-03,516.54,2023,7,Monday,0,412.8057142857143
Smith's Bar,Malibu,2023-08-05,110.13,2023,8,Saturday,5,386.67571428571426
Smith's Bar,Malibu,2023-08-06,495.8,2023,8,Sunday,6,377.14
Smith's Bar,Malibu,2023-08-12,118.97,2023,8,Saturday,5,313.1657142857143
Smith's Bar,Malibu,2023-09-07,579.64,2023,9,Thursday,3,337.98857142857145
